pdf	median
0.0000023286	3193676122.978344
0.0000023280	3194535115.935714
0.0000023274	3195394340.730591
0.0000023267	3196253797.435474
0.0000023261	3197113486.122950
0.0000023255	3197973406.865712
0.0000023249	3198833559.736308
0.0000023242	3199693944.807434
0.0000023236	3200554562.151808
0.0000023230	3201415411.842103
0.0000023223	3202276493.951187
0.0000023217	3203137808.551698
0.0000023211	3203999355.716596
0.0000023205	3204861135.518569
0.0000023198	3205723148.030586
0.0000023192	3206585393.325469
0.0000023186	3207447871.476161
0.0000023180	3208310582.555634
0.0000023173	3209173526.636878
0.0000023167	3210036703.792878
0.0000023161	3210900114.096666
0.0000023155	3211763757.621381
0.0000023148	3212627634.439988
0.0000023142	3213491744.625756
0.0000023136	3214356088.251704
0.0000023130	3215220665.391115
0.0000023123	3216085476.117095
0.0000023117	3216950520.502957
0.0000023111	3217815798.621993
0.0000023105	3218681310.547397
0.0000023098	3219547056.352581
0.0000023092	3220413036.110793
0.0000023086	3221279249.895564
0.0000023080	3222145697.780171
0.0000023073	3223012379.838138
0.0000023067	3223879296.142812
0.0000023061	3224746446.767865
0.0000023055	3225613831.786719
0.0000023048	3226481451.272914
0.0000023042	3227349305.300065
0.0000023036	3228217393.941745
0.0000023030	3229085717.271638
0.0000023024	3229954275.363386
0.0000023017	3230823068.290664
0.0000023011	3231692096.127279
0.0000023005	3232561358.946939
0.0000022999	3233430856.823327
0.0000022992	3234300589.830452
0.0000022986	3235170558.041982
0.0000022980	3236040761.531906
0.0000022974	3236911200.374028
0.0000022968	3237781874.642314
0.0000022961	3238652784.410726
0.0000022955	3239523929.753218
0.0000022949	3240395310.743866
0.0000022943	3241266927.456717
0.0000022937	3242138779.965793
0.0000022930	3243010868.345280
0.0000022924	3243883192.669134
0.0000022918	3244755753.011724
0.0000022912	3245628549.447092
0.0000022906	3246501582.049525
0.0000022899	3247374850.893219
0.0000022893	3248248356.052522
0.0000022887	3249122097.601653
0.0000022881	3249996075.615017
0.0000022875	3250870290.166947
0.0000022868	3251744741.331888
0.0000022862	3252619429.184175
0.0000022856	3253494353.798333
0.0000022850	3254369515.248772
0.0000022844	3255244913.610015
0.0000022837	3256120548.956661
0.0000022831	3256996421.363180
0.0000022825	3257872530.904161
0.0000022819	3258748877.654405
0.0000022813	3259625461.688442
0.0000022807	3260502283.080978
0.0000022800	3261379341.906743
0.0000022794	3262256638.240434
0.0000022788	3263134172.156894
0.0000022782	3264011943.730873
0.0000022776	3264889953.037177
0.0000022770	3265768200.150655
0.0000022763	3266646685.146277
0.0000022757	3267525408.098965
0.0000022751	3268404369.083645
0.0000022745	3269283568.175229
0.0000022739	3270163005.448778
0.0000022733	3271042680.979390
0.0000022726	3271922594.842047
0.0000022720	3272802747.111832
0.0000022714	3273683137.863933
0.0000022708	3274563767.173542
0.0000022702	3275444635.115722
0.0000022696	3276325741.765809
0.0000022690	3277207087.199006
0.0000022683	3278088671.490556
0.0000022677	3278970494.715724
0.0000022671	3279852556.949975
0.0000022665	3280734858.268557
0.0000022659	3281617398.746914
0.0000022653	3282500178.460500
0.0000022646	3283383197.484664
0.0000022640	3284266455.894974
0.0000022634	3285149953.766982
0.0000022628	3286033691.176027
0.0000022622	3286917668.197881
0.0000022616	3287801884.908024
0.0000022610	3288686341.382215
0.0000022604	3289571037.696056
0.0000022597	3290455973.925212
0.0000022591	3291341150.145422
0.0000022585	3292226566.432384
0.0000022579	3293112222.861964
0.0000022573	3293998119.509833
0.0000022567	3294884256.451955
0.0000022561	3295770633.764139
0.0000022555	3296657251.522382
0.0000022548	3297544109.802456
0.0000022542	3298431208.680389
0.0000022536	3299318548.232248
0.0000022530	3300206128.533970
0.0000022524	3301093949.661640
0.0000022518	3301982011.691319
0.0000022512	3302870314.699074
0.0000022506	3303758858.761070
0.0000022500	3304647643.953470
0.0000022493	3305536670.352559
0.0000022487	3306425938.034471
0.0000022481	3307315447.075484
0.0000022475	3308205197.551901
0.0000022469	3309095189.539987
0.0000022463	3309985423.116205
0.0000022457	3310875898.356841
0.0000022451	3311766615.338352
0.0000022445	3312657574.137102
0.0000022439	3313548774.829623
0.0000022432	3314440217.492396
0.0000022426	3315331902.201941
0.0000022420	3316223829.034810
0.0000022414	3317115998.067627
0.0000022408	3318008409.377045
0.0000022402	3318901063.039628
0.0000022396	3319793959.132132
0.0000022390	3320687097.731192
0.0000022384	3321580478.913627
0.0000022378	3322474102.756097
0.0000022372	3323367969.335529
0.0000022366	3324262078.728779
0.0000022360	3325156431.012602
0.0000022353	3326051026.263920
0.0000022347	3326945864.559702
0.0000022341	3327840945.976853
0.0000022335	3328736270.592381
0.0000022329	3329631838.483311
0.0000022323	3330527649.726570
0.0000022317	3331423704.399382
0.0000022311	3332320002.578774
0.0000022305	3333216544.341884
0.0000022299	3334113329.765976
0.0000022293	3335010358.928152
0.0000022287	3335907631.905623
0.0000022281	3336805148.775774
0.0000022275	3337702909.615739
0.0000022269	3338600914.502901
0.0000022263	3339499163.514625
0.0000022256	3340397656.728364
0.0000022250	3341296394.221340
0.0000022244	3342195376.071142
0.0000022238	3343094602.355244
0.0000022232	3343994073.151062
0.0000022226	3344893788.536140
0.0000022220	3345793748.588150
0.0000022214	3346693953.384614
0.0000022208	3347594403.003153
0.0000022202	3348495097.521405
0.0000022196	3349396037.017118
0.0000022190	3350297221.567997
0.0000022184	3351198651.251701
0.0000022178	3352100326.146103
0.0000022172	3353002246.329043
0.0000022166	3353904411.878280
0.0000022160	3354806822.871712
0.0000022154	3355709479.387341
0.0000022148	3356612381.502946
0.0000022142	3357515529.296621
0.0000022136	3358418922.846242
0.0000022130	3359322562.229900
0.0000022124	3360226447.525660
0.0000022118	3361130578.811571
0.0000022112	3362034956.165771
0.0000022106	3362939579.666477
0.0000022100	3363844449.391813
0.0000022094	3364749565.420016
0.0000022088	3365654927.829234
0.0000022082	3366560536.697793
0.0000022076	3367466392.104029
0.0000022070	3368372494.126304
0.0000022064	3369278842.842901
0.0000022058	3370185438.332361
0.0000022052	3371092280.673031
0.0000022046	3371999369.943361
0.0000022040	3372906706.221831
0.0000022034	3373814289.586957
0.0000022028	3374722120.117304
0.0000022022	3375630197.891508
0.0000022016	3376538522.988177
0.0000022010	3377447095.485918
0.0000022004	3378355915.463515
0.0000021998	3379264982.999508
0.0000021992	3380174298.172684
0.0000021986	3381083861.061890
0.0000021980	3381993671.745910
0.0000021974	3382903730.303626
0.0000021968	3383814036.813776
0.0000021962	3384724591.355299
0.0000021956	3385635394.007174
0.0000021950	3386546444.848343
0.0000021944	3387457743.957831
0.0000021938	3388369291.414637
0.0000021932	3389281087.297854
0.0000021926	3390193131.686463
0.0000021920	3391105424.659730
0.0000021914	3392017966.296656
0.0000021908	3392930756.676563
0.0000021902	3393843795.878559
0.0000021896	3394757083.981903
0.0000021890	3395670621.065965
0.0000021884	3396584407.209933
0.0000021878	3397498442.493240
0.0000021872	3398412726.995204
0.0000021866	3399327260.795176
0.0000021860	3400242043.972709
0.0000021854	3401157076.607172
0.0000021848	3402072358.778134
0.0000021842	3402987890.565081
0.0000021836	3403903672.047550
0.0000021830	3404819703.305172
0.0000021824	3405735984.417582
0.0000021818	3406652515.464396
0.0000021812	3407569296.525328
0.0000021807	3408486327.680085
0.0000021801	3409403609.008430
0.0000021795	3410321140.590138
0.0000021789	3411238922.505086
0.0000021783	3412156954.833040
0.0000021777	3413075237.653824
0.0000021771	3413993771.047493
0.0000021765	3414912555.093897
0.0000021759	3415831589.873000
0.0000021753	3416750875.464892
0.0000021747	3417670411.949581
0.0000021741	3418590199.407054
0.0000021735	3419510237.917531
0.0000021729	3420430527.561082
0.0000021723	3421351068.417864
0.0000021717	3422271860.568117
0.0000021712	3423192904.092030
0.0000021706	3424114199.069907
0.0000021700	3425035745.581984
0.0000021694	3425957543.708593
0.0000021688	3426879593.530128
0.0000021682	3427801895.127015
0.0000021676	3428724448.579583
0.0000021670	3429647253.968329
0.0000021664	3430570311.373762
0.0000021658	3431493620.876341
0.0000021652	3432417182.556640
0.0000021646	3433340996.495292
0.0000021641	3434265062.772853
0.0000021635	3435189381.470021
0.0000021629	3436113952.667508
0.0000021623	3437038776.445915
0.0000021617	3437963852.885962
0.0000021611	3438889182.068566
0.0000021605	3439814764.074421
0.0000021599	3440740598.984375
0.0000021593	3441666686.879350
0.0000021587	3442593027.840251
0.0000021581	3443519621.947897
0.0000021576	3444446469.283479
0.0000021570	3445373569.927855
0.0000021564	3446300923.962109
0.0000021558	3447228531.467324
0.0000021552	3448156392.524504
0.0000021546	3449084507.214876
0.0000021540	3450012875.619527
0.0000021534	3450941497.819719
0.0000021528	3451870373.896688
0.0000021523	3452799503.931569
0.0000021517	3453728888.005857
0.0000021511	3454658526.200693
0.0000021505	3455588418.597589
0.0000021499	3456518565.277794
0.0000021493	3457448966.322734
0.0000021487	3458379621.814018
0.0000021481	3459310531.833046
0.0000021476	3460241696.461358
0.0000021470	3461173115.780548
0.0000021464	3462104789.872031
0.0000021458	3463036718.817539
0.0000021452	3463968902.698781
0.0000021446	3464901341.597458
0.0000021440	3465834035.595242
0.0000021434	3466766984.773808
0.0000021429	3467700189.214995
0.0000021423	3468633649.000620
0.0000021417	3469567364.212445
0.0000021411	3470501334.932509
0.0000021405	3471435561.242692
0.0000021399	3472370043.224904
0.0000021393	3473304780.961167
0.0000021388	3474239774.533389
0.0000021382	3475175024.023689
0.0000021376	3476110529.514098
0.0000021370	3477046291.086766
0.0000021364	3477982308.823950
0.0000021358	3478918582.807680
0.0000021352	3479855113.120214
0.0000021347	3480791899.843876
0.0000021341	3481728943.060800
0.0000021335	3482666242.853356
0.0000021329	3483603799.303912
0.0000021323	3484541612.494795
0.0000021317	3485479682.508478
0.0000021312	3486418009.427353
0.0000021306	3487356593.333894
0.0000021300	3488295434.310592
0.0000021294	3489234532.440102
0.0000021288	3490173887.804882
0.0000021282	3491113500.487507
0.0000021277	3492053370.570714
0.0000021271	3492993498.137170
0.0000021265	3493933883.269541
0.0000021259	3494874526.050633
0.0000021253	3495815426.563157
0.0000021247	3496756584.889927
0.0000021242	3497698001.113775
0.0000021236	3498639675.317640
0.0000021230	3499581607.584414
0.0000021224	3500523797.997069
0.0000021218	3501466246.638427
0.0000021213	3502408953.591526
0.0000021207	3503351918.939538
0.0000021201	3504295142.765519
0.0000021195	3505238625.152419
0.0000021189	3506182366.183551
0.0000021184	3507126365.941957
0.0000021178	3508070624.510990
0.0000021172	3509015141.973777
0.0000021166	3509959918.413627
0.0000021160	3510904953.913845
0.0000021155	3511850248.557770
0.0000021149	3512795802.428857
0.0000021143	3513741615.610372
0.0000021137	3514687688.185835
0.0000021131	3515634020.238739
0.0000021126	3516580611.852601
0.0000021120	3517527463.110897
0.0000021114	3518474574.097236
0.0000021108	3519421944.895234
0.0000021102	3520369575.588531
0.0000021097	3521317466.260832
0.0000021091	3522265616.995785
0.0000021085	3523214027.877229
0.0000021079	3524162698.988894
0.0000021073	3525111630.414596
0.0000021068	3526060822.238156
0.0000021062	3527010274.543464
0.0000021056	3527959987.414396
0.0000021050	3528909960.935006
0.0000021045	3529860195.189167
0.0000021039	3530810690.260963
0.0000021033	3531761446.234492
0.0000021027	3532712463.193705
0.0000021021	3533663741.222793
0.0000021016	3534615280.405890
0.0000021010	3535567080.827231
0.0000021004	3536519142.571010
0.0000020998	3537471465.721447
0.0000020993	3538424050.362765
0.0000020987	3539376896.579445
0.0000020981	3540330004.455754
0.0000020975	3541283374.076159
0.0000020970	3542237005.525014
0.0000020964	3543190898.886691
0.0000020958	3544145054.245877
0.0000020952	3545099471.686865
0.0000020947	3546054151.294363
0.0000020941	3547009093.152997
0.0000020935	3547964297.347332
0.0000020929	3548919763.962003
0.0000020924	3549875493.081822
0.0000020918	3550831484.791432
0.0000020912	3551787739.175567
0.0000020906	3552744256.319155
0.0000020901	3553701036.306864
0.0000020895	3554658079.223657
0.0000020889	3555615385.154448
0.0000020883	3556572954.184128
0.0000020878	3557530786.397669
0.0000020872	3558488881.880090
0.0000020866	3559447240.716549
0.0000020860	3560405862.991942
0.0000020855	3561364748.791386
0.0000020849	3562323898.200084
0.0000020843	3563283311.303233
0.0000020837	3564242988.186010
0.0000020832	3565202928.933692
0.0000020826	3566163133.631486
0.0000020820	3567123602.364820
0.0000020815	3568084335.218949
0.0000020809	3569045332.279243
0.0000020803	3570006593.631188
0.0000020797	3570968119.360168
0.0000020792	3571929909.551833
0.0000020786	3572891964.291553
0.0000020780	3573854283.664981
0.0000020775	3574816867.757544
0.0000020769	3575779716.655089
0.0000020763	3576742830.443121
0.0000020757	3577706209.207348
0.0000020752	3578669853.033540
0.0000020746	3579633762.007470
0.0000020740	3580597936.214829
0.0000020735	3581562375.741703
0.0000020729	3582527080.673782
0.0000020723	3583492051.096982
0.0000020717	3584457287.097243
0.0000020712	3585422788.760489
0.0000020706	3586388556.172861
0.0000020700	3587354589.420302
0.0000020695	3588320888.588958
0.0000020689	3589287453.764889
0.0000020683	3590254285.034148
0.0000020678	3591221382.483157
0.0000020672	3592188746.197970
0.0000020666	3593156376.264849
0.0000020661	3594124272.770187
0.0000020655	3595092435.800145
0.0000020649	3596060865.441201
0.0000020643	3597029561.779690
0.0000020638	3597998524.902020
0.0000020632	3598967754.894723
0.0000020626	3599937251.844198
0.0000020621	3600907015.837188
0.0000020615	3601877046.960004
0.0000020609	3602847345.299461
0.0000020604	3603817910.942078
0.0000020598	3604788743.974634
0.0000020592	3605759844.483726
0.0000020587	3606731212.556098
0.0000020581	3607702848.278698
0.0000020575	3608674751.738149
0.0000020570	3609646923.021273
0.0000020564	3610619362.215096
0.0000020558	3611592069.406530
0.0000020553	3612565044.682477
0.0000020547	3613538288.130012
0.0000020541	3614511799.836096
0.0000020536	3615485579.887739
0.0000020530	3616459628.372029
0.0000020524	3617433945.376195
0.0000020519	3618408530.987403
0.0000020513	3619383385.292851
0.0000020507	3620358508.379714
0.0000020502	3621333900.335361
0.0000020496	3622309561.246947
0.0000020490	3623285491.201987
0.0000020485	3624261690.287764
0.0000020479	3625238158.591799
0.0000020474	3626214896.201426
0.0000020468	3627191903.204249
0.0000020462	3628169179.687639
0.0000020457	3629146725.739239
0.0000020451	3630124541.446625
0.0000020445	3631102626.897525
0.0000020440	3632080982.179567
0.0000020434	3633059607.380396
0.0000020428	3634038502.587747
0.0000020423	3635017667.889364
0.0000020417	3635997103.373242
0.0000020411	3636976809.127030
0.0000020406	3637956785.238545
0.0000020400	3638937031.795854
0.0000020395	3639917548.886870
0.0000020389	3640898336.599688
0.0000020383	3641879395.022207
0.0000020378	3642860724.242568
0.0000020372	3643842324.348797
0.0000020366	3644824195.428995
0.0000020361	3645806337.571566
0.0000020355	3646788750.864368
0.0000020350	3647771435.395812
0.0000020344	3648754391.254190
0.0000020338	3649737618.527729
0.0000020333	3650721117.304907
0.0000020327	3651704887.673999
0.0000020322	3652688929.723475
0.0000020316	3653673243.541807
0.0000020310	3654657829.217488
0.0000020305	3655642686.838934
0.0000020299	3656627816.494873
0.0000020293	3657613218.273834
0.0000020288	3658598892.264397
0.0000020282	3659584838.555328
0.0000020277	3660571057.235344
0.0000020271	3661557548.393044
0.0000020265	3662544312.117290
0.0000020260	3663531348.497012
0.0000020254	3664518657.620945
0.0000020249	3665506239.577949
0.0000020243	3666494094.457065
0.0000020237	3667482222.347160
0.0000020232	3668470623.337298
0.0000020226	3669459297.516491
0.0000020221	3670448244.973778
0.0000020215	3671437465.798301
0.0000020210	3672426960.079175
0.0000020204	3673416727.905714
0.0000020198	3674406769.366919
0.0000020193	3675397084.552183
0.0000020187	3676387673.550766
0.0000020182	3677378536.452082
0.0000020176	3678369673.345319
0.0000020170	3679361084.320010
0.0000020165	3680352769.465595
0.0000020159	3681344728.871495
0.0000020154	3682336962.627118
0.0000020148	3683329470.822189
0.0000020143	3684322253.546167
0.0000020137	3685315310.888722
0.0000020131	3686308642.939533
0.0000020126	3687302249.788261
0.0000020120	3688296131.524642
0.0000020115	3689290288.238444
0.0000020109	3690284720.019624
0.0000020104	3691279426.957778
0.0000020098	3692274409.142817
0.0000020093	3693269666.664829
0.0000020087	3694265199.613649
0.0000020081	3695261008.079197
0.0000020076	3696257092.151550
0.0000020070	3697253451.920909
0.0000020065	3698250087.477192
0.0000020059	3699246998.910570
0.0000020054	3700244186.311271
0.0000020048	3701241649.769458
0.0000020043	3702239389.375451
0.0000020037	3703237405.219415
0.0000020031	3704235697.391786
0.0000020026	3705234265.982862
0.0000020020	3706233111.083022
0.0000020015	3707232232.782750
0.0000020009	3708231631.172448
0.0000020004	3709231306.342677
0.0000019998	3710231258.383914
0.0000019993	3711231487.386822
0.0000019987	3712231993.441957
0.0000019982	3713232776.640045
0.0000019976	3714233837.071621
0.0000019971	3715235174.827643
0.0000019965	3716236789.998653
0.0000019959	3717238682.675704
0.0000019954	3718240852.949291
0.0000019948	3719243300.910631
0.0000019943	3720246026.650367
0.0000019937	3721249030.259688
0.0000019932	3722252311.829429
0.0000019926	3723255871.450638
0.0000019921	3724259709.214465
0.0000019915	3725263825.211881
0.0000019910	3726268219.534115
0.0000019904	3727272892.272357
0.0000019899	3728277843.517811
0.0000019893	3729283073.361681
0.0000019888	3730288581.895269
0.0000019882	3731294369.209938
0.0000019877	3732300435.396933
0.0000019871	3733306780.547801
0.0000019866	3734313404.753963
0.0000019860	3735320308.106923
0.0000019855	3736327490.697935
0.0000019849	3737334952.618844
0.0000019844	3738342693.961173
0.0000019838	3739350714.816523
0.0000019833	3740359015.276494
0.0000019827	3741367595.432949
0.0000019822	3742376455.377524
0.0000019816	3743385595.201985
0.0000019811	3744395014.998115
0.0000019805	3745404714.857879
0.0000019800	3746414694.873091
0.0000019794	3747424955.135747
0.0000019789	3748435495.737739
0.0000019783	3749446316.771097
0.0000019778	3750457418.327868
0.0000019772	3751468800.500224
0.0000019767	3752480463.380020
0.0000019761	3753492407.059728
0.0000019756	3754504631.631267
0.0000019750	3755517137.187058
0.0000019745	3756529923.819381
0.0000019739	3757542991.620427
0.0000019734	3758556340.682552
0.0000019728	3759569971.098244
0.0000019723	3760583882.959847
0.0000019717	3761598076.359822
0.0000019712	3762612551.390757
0.0000019706	3763627308.145038
0.0000019701	3764642346.715282
0.0000019695	3765657667.194236
0.0000019690	3766673269.674418
0.0000019685	3767689154.248535
0.0000019679	3768705321.009363
0.0000019674	3769721770.049634
0.0000019668	3770738501.462204
0.0000019663	3771755515.339808
0.0000019657	3772772811.775446
0.0000019652	3773790390.861990
0.0000019646	3774808252.692379
0.0000019641	3775826397.359685
0.0000019635	3776844824.956827
0.0000019630	3777863535.576946
0.0000019624	3778882529.313111
0.0000019619	3779901806.258476
0.0000019614	3780921366.506283
0.0000019608	3781941210.149730
0.0000019603	3782961337.282074
0.0000019597	3783981747.996645
0.0000019592	3785002442.386853
0.0000019586	3786023420.545908
0.0000019581	3787044682.567313
0.0000019575	3788066228.544513
0.0000019570	3789088058.571052
0.0000019565	3790110172.740429
0.0000019559	3791132571.146156
0.0000019554	3792155253.881839
0.0000019548	3793178221.041435
0.0000019543	3794201472.718324
0.0000019537	3795225009.006216
0.0000019532	3796248829.999004
0.0000019527	3797272935.790525
0.0000019521	3798297326.474489
0.0000019516	3799322002.144987
0.0000019510	3800346962.895701
0.0000019505	3801372208.820699
0.0000019499	3802397740.014084
0.0000019494	3803423556.569742
0.0000019489	3804449658.581838
0.0000019483	3805476046.144469
0.0000019478	3806502719.351724
0.0000019472	3807529678.297853
0.0000019467	3808556923.077183
0.0000019461	3809584453.783802
0.0000019456	3810612270.512095
0.0000019451	3811640373.356445
0.0000019445	3812668762.411296
0.0000019440	3813697437.770951
0.0000019434	3814726399.529998
0.0000019429	3815755647.782959
0.0000019424	3816785182.624244
0.0000019418	3817815004.148512
0.0000019413	3818845112.450410
0.0000019407	3819875507.624515
0.0000019402	3820906189.765606
0.0000019397	3821937158.968340
0.0000019391	3822968415.327677
0.0000019386	3823999958.938284
0.0000019380	3825031789.895068
0.0000019375	3826063908.292916
0.0000019370	3827096314.226819
0.0000019364	3828129007.791768
0.0000019359	3829161989.082734
0.0000019353	3830195258.194678
0.0000019348	3831228815.222910
0.0000019343	3832262660.262317
0.0000019337	3833296793.408333
0.0000019332	3834331214.755958
0.0000019326	3835365924.400625
0.0000019321	3836400922.437534
0.0000019316	3837436208.962008
0.0000019310	3838471784.069363
0.0000019305	3839507647.855216
0.0000019299	3840543800.414861
0.0000019294	3841580241.843761
0.0000019289	3842616972.237544
0.0000019283	3843653991.691828
0.0000019278	3844691300.302046
0.0000019273	3845728898.163966
0.0000019267	3846766785.373238
0.0000019262	3847804962.025675
0.0000019256	3848843428.216940
0.0000019251	3849882184.042930
0.0000019246	3850921229.599416
0.0000019240	3851960564.982321
0.0000019235	3853000190.287653
0.0000019230	3854040105.611195
0.0000019224	3855080311.049158
0.0000019219	3856120806.697571
0.0000019214	3857161592.652461
0.0000019208	3858202669.009895
0.0000019203	3859244035.866147
0.0000019197	3860285693.317471
0.0000019192	3861327641.459930
0.0000019187	3862369880.389909
0.0000019181	3863412410.203726
0.0000019176	3864455230.997833
0.0000019171	3865498342.868480
0.0000019165	3866541745.912257
0.0000019160	3867585440.225680
0.0000019155	3868629425.905156
0.0000019149	3869673703.047370
0.0000019144	3870718271.748716
0.0000019139	3871763132.106195
0.0000019133	3872808284.216187
0.0000019128	3873853728.175537
0.0000019123	3874899464.081149
0.0000019117	3875945492.029586
0.0000019112	3876991812.117940
0.0000019107	3878038424.442930
0.0000019101	3879085329.101541
0.0000019096	3880132526.190765
0.0000019091	3881180015.807595
0.0000019085	3882227798.049082
0.0000019080	3883275873.012312
0.0000019075	3884324240.794425
0.0000019069	3885372901.492645
0.0000019064	3886421855.204103
0.0000019059	3887471102.026179
0.0000019053	3888520642.056095
0.0000019048	3889570475.391131
0.0000019043	3890620602.128774
0.0000019037	3891671022.366375
0.0000019032	3892721736.201436
0.0000019027	3893772743.731428
0.0000019021	3894824045.053937
0.0000019016	3895875640.266500
0.0000019011	3896927529.466757
0.0000019005	3897979712.752312
0.0000019000	3899032190.220924
0.0000018995	3900084961.970267
0.0000018990	3901138028.098301
0.0000018984	3902191388.702841
0.0000018979	3903245043.881603
0.0000018974	3904298993.732445
0.0000018968	3905353238.353515
0.0000018963	3906407777.842737
0.0000018958	3907462612.298170
0.0000018952	3908517741.817767
0.0000018947	3909573166.499775
0.0000018942	3910628886.442215
0.0000018936	3911684901.743332
0.0000018931	3912741212.501420
0.0000018926	3913797818.814692
0.0000018921	3914854720.781542
0.0000018915	3915911918.500236
0.0000018910	3916969412.069281
0.0000018905	3918027201.587095
0.0000018899	3919085287.151986
0.0000018894	3920143668.862726
0.0000018889	3921202346.817660
0.0000018884	3922261321.115467
0.0000018878	3923320591.854846
0.0000018873	3924380159.134532
0.0000018868	3925440023.053157
0.0000018862	3926500183.709577
0.0000018857	3927560641.202504
0.0000018852	3928621395.630924
0.0000018847	3929682447.093611
0.0000018841	3930743795.689518
0.0000018836	3931805441.517747
0.0000018831	3932867384.677114
0.0000018825	3933929625.266778
0.0000018820	3934992163.385954
0.0000018815	3936054999.133667
0.0000018810	3937118132.609149
0.0000018804	3938181563.911485
0.0000018799	3939245293.140188
0.0000018794	3940309320.394327
0.0000018789	3941373645.773404
0.0000018783	3942438269.376833
0.0000018778	3943503191.303950
0.0000018773	3944568411.654265
0.0000018768	3945633930.527368
0.0000018762	3946699748.022575
0.0000018757	3947765864.239749
0.0000018752	3948832279.278388
0.0000018747	3949898993.238384
0.0000018741	3950966006.219197
0.0000018736	3952033318.320716
0.0000018731	3953100929.642895
0.0000018726	3954168840.285448
0.0000018720	3955237050.348210
0.0000018715	3956305559.931229
0.0000018710	3957374369.134419
0.0000018705	3958443478.057813
0.0000018699	3959512886.801602
0.0000018694	3960582595.465685
0.0000018689	3961652604.150249
0.0000018684	3962722912.955581
0.0000018678	3963793521.981911
0.0000018673	3964864431.329469
0.0000018668	3965935641.098537
0.0000018663	3967007151.389569
0.0000018657	3968078962.302863
0.0000018652	3969151073.938904
0.0000018647	3970223486.398162
0.0000018642	3971296199.781059
0.0000018636	3972369214.188348
0.0000018631	3973442529.720678
0.0000018626	3974516146.478555
0.0000018621	3975590064.562750
0.0000018616	3976664284.073848
0.0000018610	3977738805.112880
0.0000018605	3978813627.780397
0.0000018600	3979888752.177432
0.0000018595	3980964178.404915
0.0000018589	3982039906.563712
0.0000018584	3983115936.754873
0.0000018579	3984192269.079337
0.0000018574	3985268903.638253
0.0000018569	3986345840.532785
0.0000018563	3987423079.864017
0.0000018558	3988500621.733216
0.0000018553	3989578466.241592
0.0000018548	3990656613.490478
0.0000018543	3991735063.581116
0.0000018537	3992813816.614911
0.0000018532	3993892872.693249
0.0000018527	3994972231.917647
0.0000018522	3996051894.389695
0.0000018517	3997131860.210907
0.0000018511	3998212129.482823
0.0000018506	3999292702.307003
0.0000018501	4000373578.785242
0.0000018496	4001454759.019112
0.0000018491	4002536243.110530
0.0000018485	4003618031.161281
0.0000018480	4004700123.273100
0.0000018475	4005782519.547882
0.0000018470	4006865220.087761
0.0000018465	4007948224.994446
0.0000018459	4009031534.370241
0.0000018454	4010115148.316921
0.0000018449	4011199066.936770
0.0000018444	4012283290.331743
0.0000018439	4013367818.604219
0.0000018433	4014452651.856430
0.0000018428	4015537790.190629
0.0000018423	4016623233.709060
0.0000018418	4017708982.514204
0.0000018413	4018795036.708253
0.0000018408	4019881396.393892
0.0000018402	4020968061.673580
0.0000018397	4022055032.649752
0.0000018392	4023142309.425068
0.0000018387	4024229892.102056
0.0000018382	4025317780.783533
0.0000018376	4026405975.571990
0.0000018371	4027494476.570397
0.0000018366	4028583283.881457
0.0000018361	4029672397.608025
0.0000018356	4030761817.852960
0.0000018351	4031851544.719198
0.0000018345	4032941578.309683
0.0000018340	4034031918.727396
0.0000018335	4035122566.075599
0.0000018330	4036213520.457118
0.0000018325	4037304781.975302
0.0000018320	4038396350.733187
0.0000018315	4039488226.834144
0.0000018309	4040580410.381406
0.0000018304	4041672901.478238
0.0000018299	4042765700.227950
0.0000018294	4043858806.734076
0.0000018289	4044952221.100029
0.0000018284	4046045943.429332
0.0000018278	4047139973.825365
0.0000018273	4048234312.391944
0.0000018268	4049328959.232579
0.0000018263	4050423914.450922
0.0000018258	4051519178.150679
0.0000018253	4052614750.435560
0.0000018248	4053710631.409479
0.0000018242	4054806821.176236
0.0000018237	4055903319.839776
0.0000018232	4057000127.503888
0.0000018227	4058097244.272686
0.0000018222	4059194670.250155
0.0000018217	4060292405.540358
0.0000018212	4061390450.247324
0.0000018206	4062488804.475240
0.0000018201	4063587468.328439
0.0000018196	4064686441.911017
0.0000018191	4065785725.327300
0.0000018186	4066885318.681631
0.0000018181	4067985222.078310
0.0000018176	4069085435.621882
0.0000018171	4070185959.416813
0.0000018165	4071286793.567415
0.0000018160	4072387938.178330
0.0000018155	4073489393.354253
0.0000018150	4074591159.199685
0.0000018145	4075693235.819384
0.0000018140	4076795623.318131
0.0000018135	4077898321.800611
0.0000018130	4079001331.371627
0.0000018125	4080104652.136030
0.0000018119	4081208284.198899
0.0000018114	4082312227.665071
0.0000018109	4083416482.639536
0.0000018104	4084521049.227323
0.0000018099	4085625927.533425
0.0000018094	4086731117.663183
0.0000018089	4087836619.721636
0.0000018084	4088942433.814053
0.0000018079	4090048560.045649
0.0000018073	4091154998.521708
0.0000018068	4092261749.347638
0.0000018063	4093368812.628923
0.0000018058	4094476188.470814
0.0000018053	4095583876.978875
0.0000018048	4096691878.258698
0.0000018043	4097800192.415774
0.0000018038	4098908819.555803
0.0000018033	4100017759.784359
0.0000018028	4101127013.207174
0.0000018023	4102236579.930195
0.0000018017	4103346460.058972
0.0000018012	4104456653.699455
