pdf	median
0.0000043941	3111345710.534338
0.0000043938	3111800885.394191
0.0000043934	3112256094.178194
0.0000043931	3112711336.886443
0.0000043928	3113166613.519109
0.0000043924	3113621924.076333
0.0000043921	3114077268.558118
0.0000043918	3114532646.964671
0.0000043915	3114988059.296097
0.0000043911	3115443505.552425
0.0000043908	3115898985.733795
0.0000043905	3116354499.840366
0.0000043902	3116810047.872225
0.0000043898	3117265629.829522
0.0000043895	3117721245.712297
0.0000043892	3118176895.520694
0.0000043888	3118632579.254818
0.0000043885	3119088296.914778
0.0000043882	3119544048.500682
0.0000043879	3119999834.012642
0.0000043875	3120455653.450768
0.0000043872	3120911506.815188
0.0000043869	3121367394.105991
0.0000043866	3121823315.323317
0.0000043862	3122279270.467256
0.0000043859	3122735259.537883
0.0000043856	3123191282.535420
0.0000043853	3123647339.459837
0.0000043849	3124103430.311329
0.0000043846	3124559555.090000
0.0000043843	3125015713.795957
0.0000043839	3125471906.429252
0.0000043836	3125928132.990118
0.0000043833	3126384393.478566
0.0000043830	3126840687.894749
0.0000043826	3127297016.238728
0.0000043823	3127753378.510662
0.0000043820	3128209774.710687
0.0000043817	3128666204.838876
0.0000043813	3129122668.895308
0.0000043810	3129579166.880117
0.0000043807	3130035698.793478
0.0000043804	3130492264.635459
0.0000043800	3130948864.406126
0.0000043797	3131405498.105596
0.0000043794	3131862165.734027
0.0000043791	3132318867.291508
0.0000043787	3132775602.778198
0.0000043784	3133232372.194152
0.0000043781	3133689175.539433
0.0000043778	3134146012.814235
0.0000043774	3134602884.018668
0.0000043771	3135059789.152830
0.0000043768	3135516728.216766
0.0000043765	3135973701.210699
0.0000043761	3136430708.134658
0.0000043758	3136887748.988820
0.0000043755	3137344823.773189
0.0000043752	3137801932.487969
0.0000043748	3138259075.133250
0.0000043745	3138716251.709070
0.0000043742	3139173462.215610
0.0000043739	3139630706.653015
0.0000043735	3140087985.021363
0.0000043732	3140545297.320736
0.0000043729	3141002643.551237
0.0000043726	3141460023.713030
0.0000043722	3141917437.806185
0.0000043719	3142374885.830803
0.0000043716	3142832367.787042
0.0000043713	3143289883.674981
0.0000043709	3143747433.494725
0.0000043706	3144205017.246483
0.0000043703	3144662634.930241
0.0000043700	3145120286.546106
0.0000043697	3145577972.094260
0.0000043693	3146035691.574800
0.0000043690	3146493444.987814
0.0000043687	3146951232.333436
0.0000043684	3147409053.611769
0.0000043680	3147866908.822897
0.0000043677	3148324797.966934
0.0000043674	3148782721.044024
0.0000043671	3149240678.054251
0.0000043667	3149698668.997697
0.0000043664	3150156693.874519
0.0000043661	3150614752.684828
0.0000043658	3151072845.428684
0.0000043654	3151530972.106257
0.0000043651	3151989132.717663
0.0000043648	3152447327.262992
0.0000043645	3152905555.742339
0.0000043642	3153363818.155841
0.0000043638	3153822114.503610
0.0000043635	3154280444.785698
0.0000043632	3154738809.002302
0.0000043629	3155197207.153451
0.0000043625	3155655639.239304
0.0000043622	3156114105.259985
0.0000043619	3156572605.215536
0.0000043616	3157031139.106130
0.0000043612	3157489706.931857
0.0000043609	3157948308.692830
0.0000043606	3158406944.389173
0.0000043603	3158865614.020930
0.0000043600	3159324317.588279
0.0000043596	3159783055.091326
0.0000043593	3160241826.530210
0.0000043590	3160700631.904978
0.0000043587	3161159471.215714
0.0000043583	3161618344.462630
0.0000043580	3162077251.645788
0.0000043577	3162536192.765285
0.0000043574	3162995167.821238
0.0000043571	3163454176.813781
0.0000043567	3163913219.742967
0.0000043564	3164372296.608959
0.0000043561	3164831407.411847
0.0000043558	3165290552.151762
0.0000043554	3165749730.828813
0.0000043551	3166208943.443091
0.0000043548	3166668189.994701
0.0000043545	3167127470.483770
0.0000043542	3167586784.910381
0.0000043538	3168046133.274631
0.0000043535	3168505515.576703
0.0000043532	3168964931.816686
0.0000043529	3169424381.994667
0.0000043525	3169883866.110729
0.0000043522	3170343384.165027
0.0000043519	3170802936.157656
0.0000043516	3171262522.088779
0.0000043513	3171722141.958480
0.0000043509	3172181795.766851
0.0000043506	3172641483.514007
0.0000043503	3173101205.200039
0.0000043500	3173560960.825063
0.0000043497	3174020750.389122
0.0000043493	3174480573.892417
0.0000043490	3174940431.335052
0.0000043487	3175400322.717143
0.0000043484	3175860248.038791
0.0000043481	3176320207.300064
0.0000043477	3176780200.501171
0.0000043474	3177240227.642137
0.0000043471	3177700288.723023
0.0000043468	3178160383.744019
0.0000043464	3178620512.705258
0.0000043461	3179080675.606831
0.0000043458	3179540872.448821
0.0000043455	3180001103.231356
0.0000043452	3180461367.954571
0.0000043448	3180921666.618536
0.0000043445	3181381999.223333
0.0000043442	3181842365.769111
0.0000043439	3182302766.255991
0.0000043436	3182763200.684078
0.0000043432	3183223669.053422
0.0000043429	3183684171.364232
0.0000043426	3184144707.616623
0.0000043423	3184605277.810617
0.0000043420	3185065881.946354
0.0000043416	3185526520.023985
0.0000043413	3185987192.043564
0.0000043410	3186447898.005229
0.0000043407	3186908637.909090
0.0000043404	3187369411.755273
0.0000043400	3187830219.543835
0.0000043397	3188291061.274918
0.0000043394	3188751936.948668
0.0000043391	3189212846.565113
0.0000043388	3189673790.124459
0.0000043384	3190134767.626721
0.0000043381	3190595779.072064
0.0000043378	3191056824.460569
0.0000043375	3191517903.792432
0.0000043372	3191979017.067658
0.0000043369	3192440164.286406
0.0000043365	3192901345.448799
0.0000043362	3193362560.554883
0.0000043359	3193823809.604848
0.0000043356	3194285092.598763
0.0000043353	3194746409.536731
0.0000043349	3195207760.418927
0.0000043346	3195669145.245369
0.0000043343	3196130564.016171
0.0000043340	3196592016.731501
0.0000043337	3197053503.391427
0.0000043333	3197515023.996133
0.0000043330	3197976578.545695
0.0000043327	3198438167.040179
0.0000043324	3198899789.479681
0.0000043321	3199361445.864367
0.0000043317	3199823136.194335
0.0000043314	3200284860.469710
0.0000043311	3200746618.690499
0.0000043308	3201208410.856927
0.0000043305	3201670236.969033
0.0000043302	3202132097.026987
0.0000043298	3202593991.030896
0.0000043295	3203055918.980861
0.0000043292	3203517880.876984
0.0000043289	3203979876.719389
0.0000043286	3204441906.508156
0.0000043282	3204903970.243415
0.0000043279	3205366067.925266
0.0000043276	3205828199.553821
0.0000043273	3206290365.129192
0.0000043270	3206752564.651438
0.0000043267	3207214798.120737
0.0000043263	3207677065.537191
0.0000043260	3208139366.900917
0.0000043257	3208601702.211994
0.0000043254	3209064071.470567
0.0000043251	3209526474.676654
0.0000043248	3209988911.830468
0.0000043244	3210451382.932059
0.0000043241	3210913887.981616
0.0000043238	3211376426.979239
0.0000043235	3211838999.924959
0.0000043232	3212301606.818931
0.0000043228	3212764247.661228
0.0000043225	3213226922.451993
0.0000043222	3213689631.191355
0.0000043219	3214152373.879357
0.0000043216	3214615150.516152
0.0000043213	3215077961.101865
0.0000043209	3215540805.636590
0.0000043206	3216003684.120450
0.0000043203	3216466596.553507
0.0000043200	3216929542.935941
0.0000043197	3217392523.267842
0.0000043194	3217855537.549294
0.0000043190	3218318585.780395
0.0000043187	3218781667.961287
0.0000043184	3219244784.092037
0.0000043181	3219707934.172826
0.0000043178	3220171118.203692
0.0000043175	3220634336.184796
0.0000043171	3221097588.116257
0.0000043168	3221560873.998109
0.0000043165	3222024193.830553
0.0000043162	3222487547.613679
0.0000043159	3222950935.347537
0.0000043156	3223414357.032270
0.0000043152	3223877812.667992
0.0000043149	3224341302.254810
0.0000043146	3224804825.792807
0.0000043143	3225268383.282101
0.0000043140	3225731974.722866
0.0000043137	3226195600.115216
0.0000043134	3226659259.459142
0.0000043130	3227122952.754863
0.0000043127	3227586680.002477
0.0000043124	3228050441.202053
0.0000043121	3228514236.353725
0.0000043118	3228978065.457615
0.0000043115	3229441928.513738
0.0000043111	3229905825.522281
0.0000043108	3230369756.483366
0.0000043105	3230833721.397061
0.0000043102	3231297720.263550
0.0000043099	3231761753.082860
0.0000043096	3232225819.855121
0.0000043093	3232689920.580479
0.0000043089	3233154055.259060
0.0000043086	3233618223.890878
0.0000043083	3234082426.476128
0.0000043080	3234546663.014878
0.0000043077	3235010933.507202
0.0000043074	3235475237.953303
0.0000043070	3235939576.353254
0.0000043067	3236403948.707127
0.0000043064	3236868355.015078
0.0000043061	3237332795.277223
0.0000043058	3237797269.493630
0.0000043055	3238261777.664404
0.0000043052	3238726319.789638
0.0000043048	3239190895.869499
0.0000043045	3239655505.904119
0.0000043042	3240120149.893551
0.0000043039	3240584827.837954
0.0000043036	3241049539.737408
0.0000043033	3241514285.592008
0.0000043030	3241979065.401810
0.0000043026	3242443879.166997
0.0000043023	3242908726.887703
0.0000043020	3243373608.563988
0.0000043017	3243838524.196016
0.0000043014	3244303473.783794
0.0000043011	3244768457.327513
0.0000043008	3245233474.827262
0.0000043004	3245698526.283134
0.0000043001	3246163611.695273
0.0000042998	3246628731.063748
0.0000042995	3247093884.388716
0.0000042992	3247559071.670287
0.0000042989	3248024292.908495
0.0000042986	3248489548.103514
0.0000042982	3248954837.255479
0.0000042979	3249420160.364396
0.0000042976	3249885517.430501
0.0000042973	3250350908.453846
0.0000042970	3250816333.434514
0.0000042967	3251281792.372614
0.0000042964	3251747285.268307
0.0000042961	3252212812.121654
0.0000042957	3252678372.932811
0.0000042954	3253143967.701837
0.0000042951	3253609596.428896
0.0000042948	3254075259.114082
0.0000042945	3254540955.757475
0.0000042942	3255006686.359127
0.0000042939	3255472450.919247
0.0000042935	3255938249.437934
0.0000042932	3256404081.915313
0.0000042929	3256869948.351456
0.0000042926	3257335848.746477
0.0000042923	3257801783.100445
0.0000042920	3258267751.413527
0.0000042917	3258733753.685786
0.0000042914	3259199789.917386
0.0000042910	3259665860.108422
0.0000042907	3260131964.258986
0.0000042904	3260598102.369218
0.0000042901	3261064274.439187
0.0000042898	3261530480.469035
0.0000042895	3261996720.458818
0.0000042892	3262462994.408679
0.0000042889	3262929302.318737
0.0000042885	3263395644.189094
0.0000042882	3263862020.019916
0.0000042879	3264328429.811225
0.0000042876	3264794873.563148
0.0000042873	3265261351.275820
0.0000042870	3265727862.949280
0.0000042867	3266194408.583764
0.0000042864	3266660988.179294
0.0000042860	3267127601.735991
0.0000042857	3267594249.253961
0.0000042854	3268060930.733333
0.0000042851	3268527646.174202
0.0000042848	3268994395.576643
0.0000042845	3269461178.940817
0.0000042842	3269927996.266798
0.0000042839	3270394847.554779
0.0000042836	3270861732.804769
0.0000042832	3271328652.016930
0.0000042829	3271795605.191401
0.0000042826	3272262592.328253
0.0000042823	3272729613.427594
0.0000042820	3273196668.489550
0.0000042817	3273663757.514143
0.0000042814	3274130880.501587
0.0000042811	3274598037.451932
0.0000042807	3275065228.365278
0.0000042804	3275532453.241765
0.0000042801	3275999712.081515
0.0000042798	3276467004.884661
0.0000042795	3276934331.651280
0.0000042792	3277401692.381481
0.0000042789	3277869087.075316
0.0000042786	3278336515.732968
0.0000042783	3278803978.354483
0.0000042780	3279271474.940062
0.0000042776	3279739005.489743
0.0000042773	3280206570.003687
0.0000042770	3280674168.481934
0.0000042767	3281141800.924678
0.0000042764	3281609467.331951
0.0000042761	3282077167.703870
0.0000042758	3282544902.040574
0.0000042755	3283012670.342206
0.0000042752	3283480472.608793
0.0000042748	3283948308.840528
0.0000042745	3284416179.037458
0.0000042742	3284884083.199722
0.0000042739	3285352021.327406
0.0000042736	3285819993.420660
0.0000042733	3286287999.479538
0.0000042730	3286756039.504156
0.0000042727	3287224113.494641
0.0000042724	3287692221.451163
0.0000042721	3288160363.373718
0.0000042717	3288628539.262482
0.0000042714	3289096749.117516
0.0000042711	3289564992.938999
0.0000042708	3290033270.726997
0.0000042705	3290501582.481674
0.0000042702	3290969928.203081
0.0000042699	3291438307.891310
0.0000042696	3291906721.546543
0.0000042693	3292375169.168821
0.0000042690	3292843650.758253
0.0000042686	3293312166.315006
0.0000042683	3293780715.839154
0.0000042680	3294249299.330795
0.0000042677	3294717916.790058
0.0000042674	3295186568.217057
0.0000042671	3295655253.611869
0.0000042668	3296123972.974624
0.0000042665	3296592726.305428
0.0000042662	3297061513.604368
0.0000042659	3297530334.871572
0.0000042656	3297999190.107198
0.0000042652	3298468079.311260
0.0000042649	3298937002.483915
0.0000042646	3299405959.625291
0.0000042643	3299874950.735528
0.0000042640	3300343975.814707
0.0000042637	3300813034.862843
0.0000042634	3301282127.880117
0.0000042631	3301751254.866666
0.0000042628	3302220415.822585
0.0000042625	3302689610.747955
0.0000042622	3303158839.642872
0.0000042618	3303628102.507527
0.0000042615	3304097399.341971
0.0000042612	3304566730.146283
0.0000042609	3305036094.920631
0.0000042606	3305505493.665061
0.0000042603	3305974926.379715
0.0000042600	3306444393.064727
0.0000042597	3306913893.720199
0.0000042594	3307383428.346225
0.0000042591	3307852996.942899
0.0000042588	3308322599.510374
0.0000042585	3308792236.048746
0.0000042582	3309261906.558086
0.0000042578	3309731611.038569
0.0000042575	3310201349.490220
0.0000042572	3310671121.913221
0.0000042569	3311140928.307612
0.0000042566	3311610768.673534
0.0000042563	3312080643.011141
0.0000042560	3312550551.320488
0.0000042557	3313020493.601694
0.0000042554	3313490469.854863
0.0000042551	3313960480.080083
0.0000042548	3314430524.277488
0.0000042545	3314900602.447216
0.0000042542	3315370714.589322
0.0000042538	3315840860.703948
0.0000042535	3316311040.791190
0.0000042532	3316781254.851162
0.0000042529	3317251502.883979
0.0000042526	3317721784.889810
0.0000042523	3318192100.868699
0.0000042520	3318662450.820708
0.0000042517	3319132834.746020
0.0000042514	3319603252.644762
0.0000042511	3320073704.516992
0.0000042508	3320544190.362820
0.0000042505	3321014710.182308
0.0000042502	3321485263.975604
0.0000042499	3321955851.742864
0.0000042495	3322426473.484149
0.0000042492	3322897129.199550
0.0000042489	3323367818.889211
0.0000042486	3323838542.553301
0.0000042483	3324309300.191829
0.0000042480	3324780091.804958
0.0000042477	3325250917.392786
0.0000042474	3325721776.955415
0.0000042471	3326192670.492902
0.0000042468	3326663598.005429
0.0000042465	3327134559.493066
0.0000042462	3327605554.955932
0.0000042459	3328076584.394156
0.0000042456	3328547647.807819
0.0000042453	3329018745.197030
0.0000042449	3329489876.561906
0.0000042446	3329961041.902584
0.0000042443	3330432241.219156
0.0000042440	3330903474.511722
0.0000042437	3331374741.780390
0.0000042434	3331846043.025286
0.0000042431	3332317378.246512
0.0000042428	3332788747.444143
0.0000042425	3333260150.618262
0.0000042422	3333731587.769097
0.0000042419	3334203058.896610
0.0000042416	3334674564.001040
0.0000042413	3335146103.082422
0.0000042410	3335617676.140930
0.0000042407	3336089283.176593
0.0000042404	3336560924.189605
0.0000042401	3337032599.180007
0.0000042397	3337504308.147922
0.0000042394	3337976051.093461
0.0000042391	3338447828.016710
0.0000042388	3338919638.917780
0.0000042385	3339391483.796819
0.0000042382	3339863362.653935
0.0000042379	3340335275.489196
0.0000042376	3340807222.302688
0.0000042373	3341279203.094607
0.0000042370	3341751217.865021
0.0000042367	3342223266.614038
0.0000042364	3342695349.341772
0.0000042361	3343167466.048322
0.0000042358	3343639616.733824
0.0000042355	3344111801.398289
0.0000042352	3344584020.041892
0.0000042349	3345056272.664740
0.0000042346	3345528559.266955
0.0000042343	3346000879.848723
0.0000042340	3346473234.410025
0.0000042337	3346945622.951003
0.0000042333	3347418045.471781
0.0000042330	3347890501.972466
0.0000042327	3348362992.453144
0.0000042324	3348835516.913925
0.0000042321	3349308075.354943
0.0000042318	3349780667.776347
0.0000042315	3350253294.178201
0.0000042312	3350725954.560572
0.0000042309	3351198648.923587
0.0000042306	3351671377.267336
0.0000042303	3352144139.591984
0.0000042300	3352616935.897693
0.0000042297	3353089766.184464
0.0000042294	3353562630.452415
0.0000042291	3354035528.701715
0.0000042288	3354508460.932474
0.0000042285	3354981427.144717
0.0000042282	3355454427.338563
0.0000042279	3355927461.514196
0.0000042276	3356400529.671678
0.0000042273	3356873631.811113
0.0000042270	3357346767.932629
0.0000042267	3357819938.036286
0.0000042264	3358293142.122233
0.0000042261	3358766380.190600
0.0000042257	3359239652.241478
0.0000042254	3359712958.274934
0.0000042251	3360186298.291146
0.0000042248	3360659672.290164
0.0000042245	3361133080.272128
0.0000042242	3361606522.237154
0.0000042239	3362079998.185349
0.0000042236	3362553508.116800
0.0000042233	3363027052.031629
0.0000042230	3363500629.929946
0.0000042227	3363974241.811810
0.0000042224	3364447887.677341
0.0000042221	3364921567.526690
0.0000042218	3365395281.359999
0.0000042215	3365869029.177281
0.0000042212	3366342810.978720
0.0000042209	3366816626.764441
0.0000042206	3367290476.534486
0.0000042203	3367764360.288975
0.0000042200	3368238278.028052
0.0000042197	3368712229.751770
0.0000042194	3369186215.460271
0.0000042191	3369660235.153636
0.0000042188	3370134288.832057
0.0000042185	3370608376.495584
0.0000042182	3371082498.144301
0.0000042179	3371556653.778318
0.0000042176	3372030843.397772
0.0000042173	3372505067.002769
0.0000042170	3372979324.593439
0.0000042167	3373453616.169847
0.0000042164	3373927941.732065
0.0000042161	3374402301.280313
0.0000042158	3374876694.814618
0.0000042155	3375351122.335135
0.0000042152	3375825583.841910
0.0000042149	3376300079.335131
0.0000042146	3376774608.814834
0.0000042142	3377249172.281119
0.0000042139	3377723769.734168
0.0000042136	3378198401.174025
0.0000042133	3378673066.600847
0.0000042130	3379147766.014683
0.0000042127	3379622499.415724
0.0000042124	3380097266.804008
0.0000042121	3380572068.179685
0.0000042118	3381046903.542845
0.0000042115	3381521772.893618
0.0000042112	3381996676.232069
0.0000042109	3382471613.558387
0.0000042106	3382946584.872591
0.0000042103	3383421590.174784
0.0000042100	3383896629.465135
0.0000042097	3384371702.743700
0.0000042094	3384846810.010692
0.0000042091	3385321951.266098
0.0000042088	3385797126.510084
0.0000042085	3386272335.742787
0.0000042082	3386747578.964220
0.0000042079	3387222856.174559
0.0000042076	3387698167.373869
0.0000042073	3388173512.562276
0.0000042070	3388648891.739930
0.0000042067	3389124304.906875
0.0000042064	3389599752.063270
0.0000042061	3390075233.209189
0.0000042058	3390550748.344773
0.0000042055	3391026297.470085
0.0000042052	3391501880.585248
0.0000042049	3391977497.690397
0.0000042046	3392453148.785621
0.0000042043	3392928833.871034
0.0000042040	3393404552.946781
0.0000042037	3393880306.012888
0.0000042034	3394356093.069499
0.0000042031	3394831914.116753
0.0000042028	3395307769.154710
0.0000042025	3395783658.183573
0.0000042022	3396259581.203341
0.0000042019	3396735538.214164
0.0000042016	3397211529.216178
0.0000042013	3397687554.209420
0.0000042010	3398163613.194008
0.0000042007	3398639706.170082
0.0000042004	3399115833.137772
0.0000042001	3399591994.097136
0.0000041998	3400068189.048292
0.0000041995	3400544417.991405
0.0000041992	3401020680.926506
0.0000041989	3401496977.853735
0.0000041986	3401973308.773265
0.0000041983	3402449673.685105
0.0000041980	3402926072.589415
0.0000041977	3403402505.486273
0.0000041974	3403878972.375836
0.0000041971	3404355473.258145
0.0000041968	3404832008.133357
0.0000041965	3405308577.001538
0.0000041962	3405785179.862843
0.0000041959	3406261816.717361
0.0000041956	3406738487.565173
0.0000041953	3407215192.406453
0.0000041950	3407691931.241262
0.0000041947	3408168704.069695
0.0000041944	3408645510.891880
0.0000041941	3409122351.707941
0.0000041938	3409599226.517946
0.0000041935	3410076135.322037
0.0000041932	3410553078.120272
0.0000041929	3411030054.912824
0.0000041926	3411507065.699764
0.0000041923	3411984110.481204
0.0000041920	3412461189.257270
0.0000041917	3412938302.028037
0.0000041914	3413415448.793649
0.0000041911	3413892629.554174
0.0000041908	3414369844.309780
0.0000041905	3414847093.060495
0.0000041902	3415324375.806479
0.0000041899	3415801692.547855
0.0000041896	3416279043.284705
0.0000041893	3416756428.017197
0.0000041890	3417233846.745358
0.0000041887	3417711299.469317
0.0000041884	3418188786.189179
0.0000041882	3418666306.905003
0.0000041879	3419143861.616936
0.0000041876	3419621450.325121
0.0000041873	3420099073.029667
0.0000041870	3420576729.730686
0.0000041867	3421054420.428213
0.0000041864	3421532145.122394
0.0000041861	3422009903.813345
0.0000041858	3422487696.501193
0.0000041855	3422965523.186010
0.0000041852	3423443383.867950
0.0000041849	3423921278.547046
0.0000041846	3424399207.223502
0.0000041843	3424877169.897362
0.0000041840	3425355166.568727
0.0000041837	3425833197.237723
0.0000041834	3426311261.904431
0.0000041831	3426789360.568958
0.0000041828	3427267493.231516
0.0000041825	3427745659.892072
0.0000041822	3428223860.550829
0.0000041819	3428702095.207860
0.0000041816	3429180363.863276
0.0000041813	3429658666.517235
0.0000041810	3430137003.169765
0.0000041807	3430615373.820996
0.0000041804	3431093778.471028
0.0000041801	3431572217.119987
0.0000041798	3432050689.767964
0.0000041795	3432529196.415066
0.0000041792	3433007737.061406
0.0000041789	3433486311.707140
0.0000041786	3433964920.352324
0.0000041783	3434443562.997042
0.0000041780	3434922239.641484
0.0000041777	3435400950.285661
0.0000041774	3435879694.929746
0.0000041771	3436358473.573796
0.0000041769	3436837286.217997
0.0000041766	3437316132.862437
0.0000041763	3437795013.507180
0.0000041760	3438273928.152330
0.0000041757	3438752876.798044
0.0000041754	3439231859.444401
0.0000041751	3439710876.091525
0.0000041748	3440189926.739507
0.0000041745	3440669011.388464
0.0000041742	3441148130.038494
0.0000041739	3441627282.689663
0.0000041736	3442106469.342148
0.0000041733	3442585689.995978
0.0000041730	3443064944.651330
0.0000041727	3443544233.308304
0.0000041724	3444023555.966998
0.0000041721	3444502912.627518
0.0000041718	3444982303.290010
0.0000041715	3445461727.954524
0.0000041712	3445941186.621167
0.0000041709	3446420679.290061
0.0000041706	3446900205.961345
0.0000041703	3447379766.635118
0.0000041700	3447859361.311492
0.0000041697	3448338989.990520
0.0000041694	3448818652.672347
0.0000041692	3449298349.357083
0.0000041689	3449778080.044816
0.0000041686	3450257844.735650
0.0000041683	3450737643.429734
0.0000041680	3451217476.127143
0.0000041677	3451697342.827990
0.0000041674	3452177243.532386
0.0000041671	3452657178.240405
0.0000041668	3453137146.952216
0.0000041665	3453617149.667918
0.0000041662	3454097186.387595
0.0000041659	3454577257.111342
0.0000041656	3455057361.839358
0.0000041653	3455537500.571601
0.0000041650	3456017673.308246
0.0000041647	3456497880.049426
0.0000041644	3456978120.795233
0.0000041641	3457458395.545761
0.0000041638	3457938704.301126
0.0000041635	3458419047.061408
0.0000041633	3458899423.826766
0.0000041630	3459379834.597265
0.0000041627	3459860279.373024
0.0000041624	3460340758.154171
0.0000041621	3460821270.940801
0.0000041618	3461301817.733036
0.0000041615	3461782398.530938
0.0000041612	3462263013.334657
0.0000041609	3462743662.144306
0.0000041606	3463224344.959957
0.0000041603	3463705061.781760
0.0000041600	3464185812.609796
0.0000041597	3464666597.444149
0.0000041594	3465147416.284946
0.0000041591	3465628269.132301
0.0000041588	3466109155.986331
0.0000041585	3466590076.847091
0.0000041582	3467071031.714715
0.0000041580	3467552020.589344
0.0000041577	3468033043.471099
0.0000041574	3468514100.360086
0.0000041571	3468995191.256351
0.0000041568	3469476316.160005
0.0000041565	3469957475.071176
0.0000041562	3470438667.989970
0.0000041559	3470919894.916527
0.0000041556	3471401155.850911
0.0000041553	3471882450.793265
0.0000041550	3472363779.743683
0.0000041547	3472845142.702257
0.0000041544	3473326539.669088
0.0000041541	3473807970.644271
0.0000041538	3474289435.627953
0.0000041535	3474770934.620257
0.0000041533	3475252467.621250
0.0000041530	3475734034.631022
0.0000041527	3476215635.649737
0.0000041524	3476697270.677451
0.0000041521	3477178939.714314
0.0000041518	3477660642.760434
0.0000041515	3478142379.815900
0.0000041512	3478624150.880790
0.0000041509	3479105955.955253
0.0000041506	3479587795.039382
0.0000041503	3480069668.133263
0.0000041500	3480551575.237032
0.0000041497	3481033516.350803
0.0000041494	3481515491.474613
0.0000041492	3481997500.608651
0.0000041489	3482479543.753069
0.0000041486	3482961620.907822
0.0000041483	3483443732.073105
0.0000041480	3483925877.249044
0.0000041477	3484408056.435735
0.0000041474	3484890269.633258
0.0000041471	3485372516.841782
0.0000041468	3485854798.061350
0.0000041465	3486337113.292032
0.0000041462	3486819462.533968
0.0000041459	3487301845.787306
0.0000041456	3487784263.052137
0.0000041454	3488266714.328524
0.0000041451	3488749199.616653
0.0000041448	3489231718.916580
0.0000041445	3489714272.228402
0.0000041442	3490196859.552279
0.0000041439	3490679480.888323
0.0000041436	3491162136.236584
0.0000041433	3491644825.597184
0.0000041430	3492127548.970226
0.0000041427	3492610306.355829
0.0000041424	3493093097.754104
0.0000041421	3493575923.165145
0.0000041418	3494058782.589076
0.0000041416	3494541676.025983
0.0000041413	3495024603.475964
0.0000041410	3495507564.939129
0.0000041407	3495990560.415631
0.0000041404	3496473589.905553
0.0000041401	3496956653.408984
0.0000041398	3497439750.926041
0.0000041395	3497922882.456870
0.0000041392	3498406048.001480
0.0000041389	3498889247.560073
0.0000041386	3499372481.132710
0.0000041383	3499855748.719461
0.0000041381	3500339050.320516
0.0000041378	3500822385.935969
0.0000041375	3501305755.565945
0.0000041372	3501789159.210469
0.0000041369	3502272596.869733
0.0000041366	3502756068.543794
0.0000041363	3503239574.232724
0.0000041360	3503723113.936679
0.0000041357	3504206687.655770
0.0000041354	3504690295.390079
0.0000041351	3505173937.139751
0.0000041349	3505657612.904873
0.0000041346	3506141322.685510
0.0000041343	3506625066.481826
0.0000041340	3507108844.293976
0.0000041337	3507592656.121971
0.0000041334	3508076501.965972
0.0000041331	3508560381.825998
0.0000041328	3509044295.702240
0.0000041325	3509528243.594809
0.0000041322	3510012225.503793
0.0000041320	3510496241.429324
0.0000041317	3510980291.371472
0.0000041314	3511464375.330331
0.0000041311	3511948493.305995
0.0000041308	3512432645.298618
0.0000041305	3512916831.308274
0.0000041302	3513401051.335074
0.0000041299	3513885305.379127
0.0000041296	3514369593.440626
0.0000041293	3514853915.519601
0.0000041290	3515338271.616133
0.0000041288	3515822661.730363
0.0000041285	3516307085.862375
0.0000041282	3516791544.012278
0.0000041279	3517276036.180234
0.0000041276	3517760562.366305
0.0000041273	3518245122.570594
0.0000041270	3518729716.793177
0.0000041267	3519214345.034240
0.0000041264	3519699007.293836
0.0000041262	3520183703.572082
0.0000041259	3520668433.869127
0.0000041256	3521153198.185006
0.0000041253	3521637996.519867
0.0000041250	3522122828.873825
0.0000041247	3522607695.246962
0.0000041244	3523092595.639384
0.0000041241	3523577530.051254
0.0000041238	3524062498.482627
0.0000041235	3524547500.933588
0.0000041233	3525032537.404278
0.0000041230	3525517607.894788
0.0000041227	3526002712.405239
0.0000041224	3526487850.935746
0.0000041221	3526973023.486351
0.0000041218	3527458230.057210
0.0000041215	3527943470.648480
0.0000041212	3528428745.260222
0.0000041209	3528914053.892547
0.0000041207	3529399396.545555
0.0000041204	3529884773.219311
0.0000041201	3530370183.913983
0.0000041198	3530855628.629636
0.0000041195	3531341107.366426
0.0000041192	3531826620.124456
0.0000041189	3532312166.903784
0.0000041186	3532797747.704572
0.0000041183	3533283362.526905
0.0000041181	3533769011.370854
0.0000041178	3534254694.236560
0.0000041175	3534740411.124072
0.0000041172	3535226162.033555
0.0000041169	3535711946.965091
0.0000041166	3536197765.918796
0.0000041163	3536683618.894842
0.0000041160	3537169505.893252
0.0000041158	3537655426.914171
0.0000041155	3538141381.957721
0.0000041152	3538627371.023946
0.0000041149	3539113394.112993
0.0000041146	3539599451.224942
0.0000041143	3540085542.359942
0.0000041140	3540571667.518081
0.0000041137	3541057826.699439
0.0000041134	3541544019.904164
0.0000041132	3542030247.132284
0.0000041129	3542516508.384034
0.0000041126	3543002803.659479
0.0000041123	3543489132.958664
0.0000041120	3543975496.281719
0.0000041117	3544461893.628819
0.0000041114	3544948324.999979
0.0000041111	3545434790.395380
0.0000041109	3545921289.815088
0.0000041106	3546407823.259191
0.0000041103	3546894390.727818
0.0000041100	3547380992.221066
0.0000041097	3547867627.739061
0.0000041094	3548354297.281901
0.0000041091	3548841000.849696
0.0000041088	3549327738.442526
0.0000041086	3549814510.060547
